28292362, 40780
28292368, 40780
28292395, 40780
28357781, 39712
28357795, 39712
28358883, 40780
28358888, 40780
28358891, 40780
28358895, 40780
28358932, 4345
28358933, 40780
28358938, 4543
28358939, 40780
28358941, 40780
28358944, 40780
28358946, 4337
28358947, 4516
28358950, 770
28358991, 40031
29145417, 19126
29145419, 19126
29145421, 38185
29411948, 5618
29411952, 4315
29411954, 41290
29411955, 41290
29411956, 4507
29411957, 16227
29412098, 41290
29412101, 41290
29412102, 40520
29412104, 29286
29412106, 41290
29412107, 10340
29412127, 41292
29412128, 41292
29412130, 40181
29412131, 40181
29412132, 40181
29412133, 40181
32873349, 18163
32873350, 40619
33392324, 40288
33392327, 34398
33392330, 34398
33404757, 41006
33404764, 4652
33412599, 35894
33645563, 4753
33718410, 34398
33718415, 25460
33718417, 29862
33718418, 29862
33718424, 39830
33718585, 35139
33718681, 40912
33718768, 981
33754408, 783
33754411, 34398
33754413, 34398
33754414, 34398
33781531, 41006
33781534, 4886
35029135, 34398
35034227, 15481
35034233, 34560
35034247, 41201
35034250
35034253, 6852
35313343, 28805
35313346, 35917
35313351, 6150
35313358, 40896
35313375, 20000
35313383, 38027
43503249, 37982
43510489, 26241
43512551, 40265
43513140, 27767
48989843, 37498
48989844, 41161
48990560, 4940
48990563
48991153, 37343
48991444, 5793
48991450, 40265
90697145, 2891
90725711, 27891
102680962, 32856
102680963, 35539
102680965, 6278
102686388, 40445
102686390, 34457
102686391
102691167, 24677
102691168, 36639
102691173, 6270
102705582, 38605
102705584, 40896
102705893, 40445
102705894, 35539
102708200, 35878
102708201, 5677
102708202, 39275
102708203, 6150
102708205, 6048
102708206, 6172
102708207, 6048
102708208, 6048
102708209, 6039
102708213, 39245
102713545, 25949
102713547, 25549
102713551, 5563
102713553, 24395
102713555, 6219
102713556, 12933
102723053, 5057
102723061, 40118
102723064, 5702
102723065, 41290
102812058, 9061
102812059, 9205
102825447, 26656
104493215
104493217, 40845
104504020, 9675
104504029, 22477
104504033, 22477
104509535, 11216
104509538, 38342
104509544, 27582
104509549, 41209
104509909, 9663
105254021, 31534
105254026, 9485
105254030, 31980
105287619, 25386
105287620, 25386
105287625, 25386
105288712, 25386
105288716, 22477
153011804, 39761
153023595, 38349
153023602, 38349
153023604, 38349
153023609, 27321
153401283, 20152
153405691, 20152
153405696, 20152
157719704, 23304
157719711, 38725
157719713, 41327
157719715, 34773
157719735, 23153
157729865, 39143
157732749, 31962
157732764, 32443
157737999, 7259
157738013
158703867, 13248
158703871, 36084
158730531, 7834
158731173, 7758
158733099, 9197
158733110, 36678
158733111, 8557
158733116, 9142
158735319, 38916
158736266, 14141
158736268, 7670
158736274, 22477
180274326
180286441
180286456
198345981, 31534
198345994, 26576
198345996, 26576
246785832, 40828
246785833, 5768
250278793, 31860
250278803, 29064
250278806, 29064
250278808, 29064
250278809, 14033
250278812, 36338
250278820, 40958
250278827, 29064
250278831, 29064
250278834, 29389
250278841, 9160
250278855, 39883
250278876, 8022
250278879, 8021
250278896, 10684
250278897
250278901, 13656
250278905, 13656
250278909, 8940
250278912, 14245
250278915, 16608
250278917, 16608
250278918, 16608
250278923, 9158
250278926, 39390
250278934, 7854
250278937, 7568
250278943
250278948, 39245
250278958, 39361
250278964, 37624
250278970
250278971, 20152
250278972, 20152
250278976, 37041
250278978
250278980, 37937
250278983, 7981
250278998, 7754
250278999, 20365
250279004, 20152
250279048, 23506
250352912
250352978, 38962
250352987, 38962
250353008, 38962
250353154, 27891
250353190, 22669
250353254
250353292, 38962
250755791, 6284
250755793, 6254
250755794, 20152
250755798, 16230
250755806, 5693
250755811, 13329
250755813, 39138
250755819, 16228
250755821, 10271
250755822, 17917
250755823, 5584
250755829, 6290
250755838, 20152
250755844, 20152
250755850, 20152
250755854, 20152
250755865, 20152
250755868, 20152
250755869, 20152
250755878, 20152
250755884, 20152
250755885, 20152
250755894, 20152
250755898, 20152
250755908, 35539
250755910, 40445
250755914, 6039
250755918, 36701
250755950, 25373
250755958, 37300
250755973, 10012
250755978, 10708
250755987, 38888
250755990
250756004, 33960
250756006, 6175
250756007, 41318
250756028, 40896
250756035, 17623
250756038, 31532
250756039, 24441
250756055, 6047
250756058, 6047
250774817, 27891
250774874, 553
250774991, 27891
253960123, 37338
253960127, 25119
253960130, 41338
253960164, 2319
253960175, 31603
253960177, 1813
253960191, 27268
253960197, 24568
253960200, 24568
253960263, 41006
253960272, 34780
253960274, 34780
253960275, 33
253960280, 3895
253960284, 39222
253960289, 31871
253960322, 26923
253960324, 2320
253960325
253960329, 28943
253960331, 2020
253960337, 2715
253960340, 2714
253960364, 28951
254241276, 3762
254241285, 89
254241290, 3609
254241293, 36937
254241294, 30481
254241295, 30481
254241334, 34958
254241378, 22290
254241379, 40024
254913359, 41292
256170553, 36540
256170554, 6774
256170556, 9461
256170563, 20815
256170566, 39362
256170567, 33098
256170572, 9544
256170580, 11129
256170672, 11913
256170676, 19944
256170677, 9008
256170679, 8294
256170690, 19944
256170699, 6819
256170700, 39871
256170703
256170706, 41327
256170708, 13720
256170709, 41326
256170711, 16859
256170712, 9476
256170748, 35461
256170754, 32083
256170755, 32082
256170756, 25386
256170757, 34773
256170758, 26576
256170759, 26576
256170760, 18920
256170765, 9347
256170767, 40611
256170771, 40107
256170774, 40611
256170776, 41326
256170778, 9476
256170782, 15481
256170783, 9528
256170803, 39306
256170809, 15481
256170810, 31102
256170811, 31102
256170816, 36673
256170824, 6357
256171144
256171155, 38307
256171157, 9699
256171159, 7162
256171163, 37964
256180881, 4047
256180892, 38640
256180894, 2382
256180895, 38640
256180896, 3311
256180897, 3145
256180900, 2958
256180938, 27862
256180949, 35686
256180990, 21439
256180993, 3412
256180994, 36288
256181076, 36579
256181080, 36579
256181083, 36577
256181093, 4385
256181097, 39764
256181099, 73
256181100, 27307
256181102, 3900
256181104, 38640
256181107, 38640
256181119, 2673
256181121, 2717
256590712, 41038
256591099, 41038
256591258, 35469
256591259
256591534, 20000
256592105, 20000
256592106, 20000
256592390, 20000
256592392, 20000
256592393, 20000
256592634, 20000
256610458, 19994
256611285, 705
256611721, 896
256611722, 36932
256611723, 31620
256611724, 1807
256612134, 13675
256612135, 982
256612740, 36932
256612741, 20000
256612742, 19994
256613293, 1526
256613299, 36932
256613310, 41038
256613312, 41038
256613314, 24353
256613316
256613318, 40933
256613320, 31620
256613321, 36932
256625252, 40912
256625253, 40912
256625254, 40912
256626807, 41038
256629532
256631215, 4753
256633049, 41038
256633050, 1812
256633120, 1808
256633121, 1809
256633626, 1618
256633628, 1611
256633656, 21713
256633658, 1618
257095264, 9141
257095265, 9141
257095267, 7973
257095268, 20152
257095284, 40154
257095290, 10398
257095292, 7939
257097046, 9142
257105457, 8127
257105719, 9141
257105812, 22549
257107907, 20152
257107908, 20152
257108196, 20152
257108482, 20152
257108489, 20152
257108503, 20152
257109490, 20152
257109633, 20152
257109749, 20152
257110201, 20152
257110946, 20152
257110947, 15211
257110948, 40905
257110949, 7936
257110950, 39712
257110951, 27521
257110952, 39761
257112419, 20152
257112973, 20152
257113406, 20152
257113468, 40154
257113700, 20152
257114042, 20152
257116576, 20803
257117891, 35459
257118220, 9177
257118445, 9141
257119074, 9141
257121401, 13378
257121807, 9125
257146995, 9130
257147094, 9097
257147388, 20243
257147417, 39883
257147418, 24687
257147419, 13168
257147420, 8756
257148596, 26575
257148597
257148600, 38912
257148732
257148733, 32206
257148734, 38912
257148735, 9097
257148737, 8940
257148929, 38912
257148930, 32206
257148945
257149075, 9158
257149155
257149794, 29062
257149796, 18775
257149798, 17487
257149848, 20152
257149878, 20152
257150441, 20152
257150442, 20152
257152947, 9097
257152948, 9097
257154257, 39883
257154258, 25112
257154303, 39883
257154379, 9170
257154408, 9171
257154681, 22548
257154871, 39883
257154978, 22548
257155045, 39883
257155186, 19677
257155575, 9150
257156226, 41283
257156232, 39883
257156271, 21721
257156331, 39883
257156476, 25112
257156478, 41283
257157067, 7743
257157069, 12132
257157070, 39712
257157207, 39712
257157208, 12132
257157209, 41283
257157489, 8714
257157490, 8589
257157895, 30747
257157896, 21744
257158983, 21736
257159233, 41283
257159479, 41283
257159482, 41283
257159483, 8552
257159484, 41283
257164245, 29685
257167960, 18824
257167962, 40153
257167965, 10398
257167982, 7973
257167983, 7973
257167984, 7902
257168006, 27244
257168007, 35459
257168008, 7888
257168009, 35459
257168017, 35459
257168018, 35459
257168089, 35459
257168090, 7932
257168091
257168092, 18754
257168172, 39883
257168173, 7922
257168210, 20434
257168323, 20434
257168646, 37193
257168663, 37193
257168664, 11098
257168666, 39712
257168667, 40884
257168668, 27521
257168816, 39883
257168818, 37193
257168829, 37193
257168830, 39883
257168831, 7922
257168832, 37193
257168958, 39883
257168962, 39883
257168963, 7922
257168964, 37193
257168965, 37193
257169183, 20434
257169207, 40155
257169218, 18824
257169219, 8127
257169220, 40153
257169224, 18824
257169227, 7920
257169228, 40155
257169229, 40155
257169230, 40243
257169231, 40244
257169234, 10398
257170003, 37698
257170004, 41283
257170005, 41283
257170006, 26244
257170007, 39883
257170008, 17484
257170009, 16779
257170010, 9129
257170011, 9168
257170271, 9168
257170273, 9129
257170276, 17487
257170291, 17484
257170292, 39883
257170293, 9104
257170295, 41283
257170296, 41283
257170497, 41283
257170498, 40958
257170499, 39883
257171189, 8961
257171193, 17484
257171194, 17484
257171644, 17484
257171645, 17484
257171646, 39883
257171700, 39883
257171879, 17484
257171881, 17484
257171882, 17484
257171912, 8955
257172160, 39883
257172168, 26244
257172301, 39883
257172304, 39508
257172345, 41283
257172346, 41283
257172347, 41283
257172351, 39883
257172362, 39883
257172366, 9159
257172492, 8790
257172493, 8659
257172533, 41283
257172534, 8790
257172596, 41283
257172597, 41283
257172598, 38343
257172600, 21739
257172604, 41283
257172683, 14716
257172684, 37122
257172685
257172686, 41283
257172687, 41283
257172688, 41283
257172689, 8667
257172787, 38342
257172788, 8781
257173186, 8784
257173201, 41283
257173202, 41283
257173203, 9147
257173235, 26070
257173247, 39712
257173248, 39712
257173249, 39712
257173260, 10403
257173261, 22149
257173288, 39712
257173289, 39712
257173290, 39712
257173292, 11098
257369506, 39735
257369508, 8029
257372149, 18121
257372151, 11915
257372153, 10487
257372154, 11915
257372232, 11915
257372681, 10854
257372943, 11915
257374357, 40244
257374458, 40154
257374460, 10398
257374564, 40154
257374589, 40154
257375160, 40154
257375288, 40154
257381470, 31256
257381489, 773
257381494, 36932
257381516, 620
257381547, 31002
257381556, 663
257381566, 682
257381581, 758
257389909, 10398
257390010, 10398
257393086, 7938
257393087, 12124
257431630, 32103
257432114, 39764
257432394, 36922
257493527, 41028
257948514, 25460
257957639, 4502
257957640, 4502
257957641, 5619
257957643
257957644, 4358
257967559, 20152
257967566, 7954
257967569, 20152
257967570, 20152
257971135, 20152
257972848, 20152
257972850, 41339
257973326, 20152
258016969, 122
258017050, 72
258017072, 4694
258017656, 40022
258018929, 35894
258018933, 35894
258019075, 35894
258019235, 35894
258019304, 37337
258019305, 35894
258019306, 35894
258019307, 35894
258019322, 35894
258019561, 40024
258019603, 40024
258019652, 35894
258019903, 39967
258019905, 39963
258019910, 21713
258020084, 771
258020206, 34297
258020207, 36932
258020218
258020219, 4387
258020220, 4387
258020600, 36932
258020601
258020602, 36932
258020603, 20279
258020617, 4589
258020641, 4540
258020660, 40780
258020661, 40780
258020677, 31002
258020678, 31002
258020679, 758
258020692, 36932
258020713, 36932
258021247, 40780
258021249, 40780
258021250, 38522
258021251, 40780
258021252, 40780
258021253, 711
258022046, 751
258022670, 31076
258022686, 32797
258022688, 40780
258022758, 29862
258022762, 38799
258022808, 41341
258022887, 4402
258023003, 41341
258023316, 4406
258023317, 41290
258023318, 41290
258023319, 35840
258023343, 39830
258023391, 4566
258023392, 4406
258023393, 41290
258023394, 35840
258023461, 13144
258023463, 4315
258023464, 4315
258023465, 4315
258023466, 41290
258023775, 36932
258023911
258024080, 32797
258024205, 4509
258024206, 16227
258024673, 29862
258024674, 25460
258030657, 20000
258031253, 4533
258032427, 30977
258032862, 27622
258287219, 40885
258288004, 25460
258289673, 34398
258290864, 35894
258290866, 35889
258291795, 35889
258291816, 35889
258291818, 25460
258291823, 4863
258291830, 25460
258291834, 25460
258292029, 4921
258292945, 786
258292946, 786
258292947, 40912
258487701, 20152
258877177, 4753
258877179, 4753
258877329, 40912
258877330, 40912
258877437, 40912
258878348, 4753
258878349, 13871
258878532, 40912
258889845, 1473
258890343, 21713
258895336, 27862
258929542, 38799
258929834, 38799
258930185, 38799
258932582, 38799
258934621, 38799
258934623, 38799
258955472, 41263
258955473, 38966
258955475, 41285
258955476, 41285
258955477, 1591
258955478, 41038
258955481, 4414
258956044, 39543
258956045, 39543
258956095, 41263
258956097, 41263
258956212, 36932
258956221, 4696
258956336, 41285
258957316, 15554
258957339, 4344
258957340, 4342
258957342, 40031
258957359, 40031
258957360, 38799
258958980, 13724
258964107, 20152
258964147, 20152
258964179, 20152
258964440, 20152
258964573, 12933
258964574, 12933
258964576, 20152
258964870, 20152
258964872, 20152
258964877, 20152
258965768, 5847
258965847, 4355
258965934, 10797
258965972, 4373
258965973, 4315
258965974, 4315
258965975, 35285
258965976, 10029
258966840, 36932
258966841, 36932
258967486, 41168
258967498, 39115
259379123, 41339
259379124, 41339
259379125, 41339
259379126, 41339
259379863, 37041
259380653, 37041
259380724, 41339
259381324, 37041
259381954, 37041
259383173, 20152
259383177, 20140
259383178, 20132
259383179, 20152
259384082, 41339
259575566, 13205
259575567, 31170
259575568, 13195
259575746, 31170
259575747, 13195
259575763, 41339
259575800, 37041
259575802, 7611
259575845, 37038
259575868, 37038
259575869, 37038
259575888, 37041
259575906, 37182
259575907, 10649
259575953, 31170
259575965, 18593
259575966, 18593
259575967, 18593
259576127, 7867
259576132, 37041
259578448, 18593
259578458, 7753
259578459, 18475
259578461, 7754
259578494, 41339
259578524, 18163
259578525, 20140
259581403, 37041
259745404, 6292
259745631, 28924
259745632, 28924
259745633, 40188
259745634, 40188
259745764, 31871
259745809, 31871
259745842, 40188
259746226, 40188
259746227, 40188
259746238, 31871
259746239, 31871
259749042, 37581
259749080, 3766
259749186, 3896
259749190, 3766
259749192, 41338
259749243, 3766
260098256, 11557
260098341, 8237
260098465, 39219
260098499, 41201
260098503, 41201
260098507, 41201
260098559, 41201
260098617, 37300
260098652, 41201
260098734, 8238
260098755, 5637
260098756, 39219
260099111, 39245
260099191, 38886
260099211, 34457
260099213, 38886
260099277, 7854
260099293, 7867
260099321, 7728
260099329, 7982
260217992, 7758
260217993, 35259
260227530, 25674
260229867, 6772
261088810, 38968
261088811, 388
261088812, 388
261088861, 18419
261088935, 1925
261088978
261088986, 10604
261088991, 36197
261089029, 27891
261089187, 3379
261089193, 3379
261089198, 3379
261089346, 3572
261089428, 10002
261089448, 38962
261089451, 38962
261089538, 38206
261089544, 27147
261089553, 857
261089554, 38914
261089622, 2428
261089719, 37982
261090211, 1678
261090229, 1678
261090361, 27866
261090364, 30226
261090679, 38962
261090712, 38962
261090915, 25109
261090917, 25109
261091490, 8294
261091552, 8284
261091559, 8379
261091667, 3789
261091702
261091704
261091837, 270
261091902, 8379
261091946, 31928
261091947, 31928
261092031, 39967
261092197, 25386
261092201, 25386
261092293, 36919
261092372, 27891
261092373, 27891
261092376, 27891
261092547, 2604
261092550, 2603
261092552, 2570
261092565, 2428
261092566, 2428
261092567, 2428
261092568, 5386
261092571, 39703
261092572, 39703
261092573, 39703
261092574, 39703
261092667, 16531
261092768, 8268
261092783, 32780
261092785, 32780
261092787, 32780
261093001, 1141
261093042, 36577
261093059
261093118
261093126, 40550
261093221, 25386
261093229, 25665
261093578, 5753
261093627, 38188
261093629, 40828
261093631, 35087
261093632, 35087
261093645, 30839
261093646, 30839
261093785, 15364
261093786, 15364
261093883, 36932
261093925, 39388
261094085, 33620
261094365, 34259
261094425, 35478
261094426, 35478
261094593, 8379
261094594, 33620
261094634, 16452
261094706, 39967
261094722, 39146
261094944, 1489
261094946, 1489
261095180, 38188
261095289, 21939
261095377, 2570
261095425, 39703
261096003, 38188
261096010, 38188
261096017, 39147
261096028, 38188
261096048, 18993
261096311, 12940
261096312, 12940
261096328, 2442
261096337, 2442
261096635, 23506
261096637, 23506
261096641, 23506
261096642, 39229
261096644, 39229
261096645, 39229
261096646, 39229
261096647, 39229
261096650, 1086
261096671, 1072
261097154, 7671
261097218, 16567
261097225, 16567
261097227, 16567
261097230, 16567
261097232, 27891
261097234, 40297
261097236, 40297
261097343, 40446
261097345, 2003
261097351, 39147
261097355, 18419
261097858, 36932
261097933, 38962
261098197
261098346, 25386
261098881, 39219
261098992, 1678
261098995, 1678
261099011, 33620
261099127, 3536
261099134, 3356
261099396, 26100
261099458, 21865
261099463, 15183
261099680, 35087
261099683, 35087
261099685, 35087
261099687, 35087
261099778, 23016
261099810, 1766
261099853, 25650
261100026
261100866, 2429
261100897, 35757
261100993, 33620
261101004, 30442
261101042, 32781
261101121, 15448
261101234, 39703
261101274, 19434
261101275, 29982
261101295, 32675
261101358, 1596
261101436, 36359
261101448, 12940
261101452, 12940
261101469, 378
261101540, 16567
261101543, 16567
261101577, 7025
261101582, 35261
261101603, 25493
261101928, 25109
261101937, 1643
261102104, 31934
261102319, 1832
261102570, 33620
261102572, 19192
261102595, 39219
261102627, 27867
261102809, 1678
261102831, 1678
261102963, 5081
261103182, 40900
261103365, 34259
261103510, 8919
261103526, 27891
261103566, 1766
261103836, 932
261103967, 40559
261104011, 4309
261104049, 3455
261104272, 6825
261104357, 39881
261104646, 27891
261104652, 27891
261104757, 37982
261104772, 37982
261104998, 23016
261104999, 23016
261105009, 8621
261105020, 553
261105049
261105064, 12940
261105134, 1631
261105218, 23692
261105221, 23692
261105223, 12861
261105240, 35878
261105300, 8586
261105404
261105412, 25109
261105532, 28462
261105572, 7671
261105852, 1880
261105853, 1880
261105959, 16566
261106193, 27891
261106283, 1766
261106747, 8681
261106906, 27862
261106948, 378
261106996, 2442
261106999, 40856
261107002, 40856
261107020, 548
261107022, 594
261107025, 40550
261107137, 26266
261107158, 29929
261107163, 24976
261107174, 27891
261107631, 29949
261107642, 15364
261107645, 15364
261107649, 39967
261107655, 39967
261107736, 38474
261107784, 40550
261107943, 21473
261107945, 3486
261107949, 30226
261107954, 30226
261107956, 30226
261107961, 2160
261107967, 2160
261108121, 944
261108123, 35469
261108162, 9209
261108218, 29923
261108248, 18862
261108250, 15290
261108252
261108616, 4913
261108722, 39146
261108768, 2874
261108769, 2874
261108770, 19126
261108773, 2442
261108926, 38968
261108992
261108994
261109194, 2651
261109199, 932
261109243, 39967
261109280, 36431
261109281, 36431
261109283, 15836
261109287, 30442
261109329, 35478
261109407, 41210
261109511, 14595
261109512, 14601
261109749, 30452
261109751, 10145
261109755, 10145
261109794, 835
261109910, 91
261109944, 40467
261109985, 37498
261109986, 1880
261109994
261110014, 39919
261110019, 3543
261110028, 30442
261110030, 33620
261110130, 9289
261110207, 1520
261110386, 38962
261110397, 38593
261110483, 22895
261110492, 846
261110493, 846
261110830
261110831, 3168
261110856, 29923
261110941, 26100
261110959, 3486
261110961, 3486
261110966, 29923
261110967, 29923
261110975, 1880
261110976, 1880
261111029, 37979
261111035, 899
261111081, 27891
261111335, 29047
261111336, 29043
261111495, 31379
261111498, 31379
261111524, 1911
261111758, 410
261111759, 29564
261111779, 4617
261111808, 1725
261112074, 32780
261112095, 378
261112120, 25915
261112121, 25915
261112147, 27891
261112168, 1112
261112170, 31160
261112294
261112469, 4926
261112533, 41088
261112620, 846
261112622, 378
261112625, 27891
261112627, 1029
261112941, 1461
261112942, 1461
261112971, 19079
261113223, 2466
261113224, 39136
261113225, 2428
261113486, 24447
261113491, 1690
261113566, 1039
261113570, 1039
261113588, 27774
261113759, 30839
261113761, 30839
261113909, 33620
261113910, 33620
261113911, 33620
261113912, 1571
261113913, 1571
261113915, 1571
261113916, 1571
261113921, 33620
261113922, 33620
261113923, 31380
261113924, 31380
261113926, 33620
261113927, 33620
261113928, 33620
261113929, 1537
261113935, 1427
261113937, 1427
261113939, 1346
261113940, 1346
261113942, 1345
261113943, 11237
261113945, 1405
261113946, 33620
261113953, 34259
261113958, 30442
261113961, 27841
261113963, 27841
261113964, 2270
261113966, 33620
261113970, 33620
261113974, 33620
261113978, 33620
261113992, 33620
261113996, 33620
261113999, 33620
261114001, 33620
261114002, 33620
261114174, 3632
261114175, 3748
261114178, 32296
261114179, 26727
261114180, 32296
261114182, 31928
261114183, 31928
261114186, 31928
261114187, 31928
261114188, 3772
261114189, 3748
261114190, 3748
261114191, 3748
261114192, 26727
261114193, 32297
261114197, 36677
261114198, 36677
261114199, 36677
261114200, 36677
261114201, 34
261114204, 3833
261114205, 3833
261114206, 3833
261114245, 9238
261114246, 9238
261114249, 26576
261114250, 26576
261114251, 26576
261114252, 26576
261114265, 37670
261114267, 37670
261114268, 37670
261114294, 37542
261114295, 37542
261114296, 37542
261114298
261114299, 37670
261114302, 40107
261114303, 40107
261114304, 39146
261114306, 39146
261114307, 39146
261114308, 39146
261114310, 19944
261114312, 19944
261114313, 19944
261114314, 19944
261114315, 19944
261114316, 19944
261114318, 39146
261114319, 39146
261114320, 39146
261114321, 39146
261114322, 39146
261114323, 39146
261114325, 39146
261114326, 39146
261114330
261114332, 40845
261114335, 40845
261114336, 40845
261114337, 40845
261114519, 33081
261114520, 33081
261114521, 33081
261114606, 3190
261114607, 3190
261114613, 3750
261114614, 27770
261114615, 27770
261114616, 27770
261114617, 27771
261114618, 27050
261114619, 6440
261114620, 6440
261114621, 38584
261114644, 1048
261114645, 1048
261114650, 1233
261114651, 1184
261114652, 1184
261114653, 1184
261114655, 1205
261114656, 21928
261114657, 21928
261114658, 21928
261114659, 21928
261114660, 21928
261114661, 21928
261114662, 21928
261114663, 21928
261114664, 1192
261114665, 1192
261114666, 1192
261114667, 1192
261114668, 1192
261114669, 1192
261114671, 1192
261114673, 1075
261114674, 1075
261114675, 15290
261114676, 15290
261114677, 15290
261114678, 15290
261114679, 15290
261114680, 15290
261114681, 12861
261114683, 13645
261114684, 30226
261114686, 30226
261114688, 30226
261114689, 30226
261114690, 30226
261114691, 30226
261114692, 30226
261114693, 30226
261114694, 30226
261114695, 30226
261114696, 30226
261114697, 30226
261114698, 30226
261114699, 30226
261114700, 30226
261114704, 1048
261114705, 1048
261114706, 1048
261114707, 26266
261114708, 26266
261114709, 26266
261114710, 26266
261114711, 15290
261114713, 15290
261114714, 846
261114764, 40297
261114766, 40297
261114767, 40297
261114768, 40297
261114770, 40297
261114771, 40297
261114772, 40297
261114773, 40297
261114774, 40297
261114775, 40297
261114776, 40297
261114777, 40297
261114778, 40297
261114779, 40297
261114780, 40297
261114781, 40297
261114782, 37180
261114783, 22139
261114786, 372
261114787, 22139
261114788, 22139
261114790, 40297
261114791, 40297
261114793, 22139
261114795, 23506
261114796, 27891
261114799, 27891
261114800, 27891
261114801, 27891
261114802, 27891
261114803, 27891
261114805, 27891
261114806, 27891
261114807, 27891
261114808, 27891
261114809, 27891
261114810, 27891
261114811, 27891
261114812, 18170
261114813, 27891
261114814, 27891
261114816, 27891
261114817, 27891
261114818, 27891
261114819, 27891
261114820, 27891
261114821, 27891
261114833
261114839, 22139
261114840, 22139
261114844, 22139
261114845, 22139
261114846, 22139
261114912, 6869
261114915, 1933
261114917, 5892
261114918, 5538
261114919, 40550
261114920, 40550
261114922, 40550
261114923, 40550
261114927, 40550
261114929, 40550
261114932, 18796
261114933, 41140
261114935, 41140
261114936, 41140
261114937, 41140
261114939, 41161
261114940, 37498
261114941, 37498
261114942, 37498
261114944, 37498
261114945, 37498
261114946, 5289
261114949, 37498
261114950, 37498
261114952, 38603
261114953, 38603
261114954, 4967
261114956, 24018
261114958, 39713
261114965, 6581
261114966, 35978
261114967, 17772
